Module,Address,Function
ucrtbase.dll,75CCC150,_o__mbsncpy_s_l
ucrtbase.dll,75CCC180,_o__mbsnextc
ucrtbase.dll,75CCC1A0,_o__mbsnextc_l
ucrtbase.dll,75CCC1C0,_o__mbsnicmp
ucrtbase.dll,75CCC1F0,_o__mbsnicmp_l
ucrtbase.dll,75CCC220,_o__mbsnicoll
ucrtbase.dll,75CCC250,_o__mbsnicoll_l
ucrtbase.dll,75CCC280,_o__mbsninc
ucrtbase.dll,75CCC2A0,_o__mbsninc_l
ucrtbase.dll,75CCC2C0,_o__mbsnlen
ucrtbase.dll,75CCC2E0,_o__mbsnlen_l
ucrtbase.dll,75CCC310,_o__mbsnset
ucrtbase.dll,75CCC340,_o__mbsnset_l
ucrtbase.dll,75CCC370,_o__mbsnset_s
ucrtbase.dll,75CCC3A0,_o__mbsnset_s_l
ucrtbase.dll,75CCC3D0,_o__mbspbrk
ucrtbase.dll,75CCC3F0,_o__mbspbrk_l
ucrtbase.dll,75CCC420,_o__mbsrchr
ucrtbase.dll,75CCC440,_o__mbsrchr_l
ucrtbase.dll,75CCC470,_o__mbsrev
ucrtbase.dll,75CCC490,_o__mbsrev_l
ucrtbase.dll,75CCC4B0,_o__mbsset
ucrtbase.dll,75CCC4D0,_o__mbsset_l
ucrtbase.dll,75CCC4F0,_o__mbsset_s
ucrtbase.dll,75CCC510,_o__mbsset_s_l
ucrtbase.dll,75CCC530,_o__mbsspn
ucrtbase.dll,75CCC550,_o__mbsspn_l
ucrtbase.dll,75CCC580,_o__mbsspnp
ucrtbase.dll,75CCC5A0,_o__mbsspnp_l
ucrtbase.dll,75CCC5D0,_o__mbsstr
ucrtbase.dll,75CCC5F0,_o__mbsstr_l
ucrtbase.dll,75CCC620,_o__mbstok
ucrtbase.dll,75CCC640,_o__mbstok_l
ucrtbase.dll,75CCC660,_o__mbstok_s
ucrtbase.dll,75CCC680,_o__mbstok_s_l
ucrtbase.dll,75CCC6A0,_o__mbstowcs_l
ucrtbase.dll,75CCC6C0,_o__mbstowcs_s_l
ucrtbase.dll,75CCC6F0,_o__mbstrlen_l
ucrtbase.dll,75CCC710,_o__mbstrnlen
ucrtbase.dll,75CCC730,_o__mbstrnlen_l
ucrtbase.dll,75CCC750,_o__mbsupr
ucrtbase.dll,75CCC770,_o__mbsupr_l
ucrtbase.dll,75CCC790,_o__mbsupr_s
ucrtbase.dll,75CCC7B0,_o__mbsupr_s_l
ucrtbase.dll,75CCC7E0,_o__mbtowc_l
ucrtbase.dll,75CCC800,_o__memicmp
ucrtbase.dll,75CCC820,_o__memicmp_l
ucrtbase.dll,75CCC840,_o__mkdir
ucrtbase.dll,75CCC860,_o__mkgmtime32
ucrtbase.dll,75CCC880,_o__mkgmtime64
ucrtbase.dll,75CCC8A0,_o__mktemp
ucrtbase.dll,75CCC8C0,_o__mktemp_s
ucrtbase.dll,75CCC8E0,_o__nextafter
ucrtbase.dll,75CCC8E0,_o_nextafterl
ucrtbase.dll,75CCC8E0,_o_nextafter
ucrtbase.dll,75CCC910,_o__open_osfhandle
ucrtbase.dll,75CCC930,_o__pclose
ucrtbase.dll,75CCC950,_o__pipe
ucrtbase.dll,75CCC970,_o__popen
ucrtbase.dll,75CCC990,_o__purecall
ucrtbase.dll,75CCC9A0,_o__putc_nolock
ucrtbase.dll,75CCC9C0,_o__putch
ucrtbase.dll,75CCC9E0,_o__putch_nolock
ucrtbase.dll,75CCCA00,_o__putenv
ucrtbase.dll,75CCCA20,_o__putenv_s
ucrtbase.dll,75CCCA40,_o__putw
ucrtbase.dll,75CCCA60,_o__putwc_nolock
ucrtbase.dll,75CCCA80,_o__putwch
ucrtbase.dll,75CCCAA0,_o__putwch_nolock
ucrtbase.dll,75CCCAC0,_o__putws
ucrtbase.dll,75CCCAE0,_o__read
ucrtbase.dll,75CCCB00,_o__resetstkoflw
ucrtbase.dll,75CCCB10,_o__rmdir
ucrtbase.dll,75CCCB30,_o__rmtmp
ucrtbase.dll,75CCCB40,_o__scalb
ucrtbase.dll,75CCCB70,_o__searchenv
ucrtbase.dll,75CCCB90,_o__searchenv_s
ucrtbase.dll,75CCCBB0,_o__seh_filter_dll
ucrtbase.dll,75CCCBD0,_o__seh_filter_exe
ucrtbase.dll,75CCCBF0,_o__set_abort_behavior
ucrtbase.dll,75CCCC10,_o__set_doserrno
ucrtbase.dll,75CCCC30,_o__set_invalid_parameter_handler
ucrtbase.dll,75CCCC50,_o__set_new_handler
ucrtbase.dll,75CCCC70,_o__set_thread_local_invalid_parameter_handler
ucrtbase.dll,75CCCC90,_o__seterrormode
ucrtbase.dll,75CCCCB0,_o__setmbcp
ucrtbase.dll,75CCCCD0,_o__setmode
ucrtbase.dll,75CCCCF0,_o__setsystime
ucrtbase.dll,75CCCD10,_o__sleep
ucrtbase.dll,75CCCD30,_o__sopen
ucrtbase.dll,75CCCD50,_o__sopen_dispatch
ucrtbase.dll,75CCCD80,_o__sopen_s
ucrtbase.dll,75CCCDB0,_o__spawnv
ucrtbase.dll,75CCCDE0,_o__spawnve
ucrtbase.dll,75CCCE10,_o__spawnvp
ucrtbase.dll,75CCCE40,_o__spawnvpe
ucrtbase.dll,75CCCE70,_o__splitpath
ucrtbase.dll,75CCCEA0,_o__stat32
ucrtbase.dll,75CCCEC0,_o__stat32i64
ucrtbase.dll,75CCCEE0,_o__stat64
ucrtbase.dll,75CCCF00,_o__stat64i32
ucrtbase.dll,75CCCF20,_o__strcoll_l
ucrtbase.dll,75CCCF50,_o__strdate
ucrtbase.dll,75CCCF70,_o__strdate_s
ucrtbase.dll,75CCCF90,_o__strerror
ucrtbase.dll,75CCCFB0,_o__strerror_s
ucrtbase.dll,75CCCFE0,_o__strftime_l
ucrtbase.dll,75CCD010,_o__stricmp_l
ucrtbase.dll,75CCD040,_o__stricoll
ucrtbase.dll,75CCD060,_o__stricoll_l
ucrtbase.dll,75CCD090,_o__strlwr
ucrtbase.dll,75CCD0B0,_o__strlwr_l
ucrtbase.dll,75CCD0D0,_o__strlwr_s_l
ucrtbase.dll,75CCD100,_o__strncoll
ucrtbase.dll,75CCD130,_o__strncoll_l
ucrtbase.dll,75CCD160,_o__strnicmp_l
ucrtbase.dll,75CCD190,_o__strnicoll
ucrtbase.dll,75CCD1C0,_o__strnicoll_l
ucrtbase.dll,75CCD1F0,_o__strnset_s
ucrtbase.dll,75CCD210,_o__strset_s
ucrtbase.dll,75CCD240,_o__strtime
ucrtbase.dll,75CCD260,_o__strtime_s
ucrtbase.dll,75CCD280,_o__strtod_l
ucrtbase.dll,75CCD280,_o__strtold_l
ucrtbase.dll,75CCD2A0,_o__strtof_l
ucrtbase.dll,75CCD2C0,_o__strtoi64
ucrtbase.dll,75CCD2C0,_o_strtoll
ucrtbase.dll,75CCD2F0,_o__strtoi64_l
ucrtbase.dll,75CCD2F0,_o__strtoll_l
ucrtbase.dll,75CCD320,_o__strtol_l
ucrtbase.dll,75CCD340,_o__strtoull_l
ucrtbase.dll,75CCD340,_o__strtoui64_l
ucrtbase.dll,75CCD370,_o__strtoul_l
ucrtbase.dll,75CCD390,_o__strupr
ucrtbase.dll,75CCD3B0,_o__strupr_l
ucrtbase.dll,75CCD3D0,_o__strupr_s
ucrtbase.dll,75CCD3F0,_o__strupr_s_l
ucrtbase.dll,75CCD420,_o__strxfrm_l
ucrtbase.dll,75CCD440,_o__swab
ucrtbase.dll,75CCD460,_o__tell
ucrtbase.dll,75CCD480,_o__telli64
ucrtbase.dll,75CCD4A0,_o__timespec32_get
ucrtbase.dll,75CCD4C0,_o__timespec64_get
ucrtbase.dll,75CCD4E0,_o__tolower_l
ucrtbase.dll,75CCD500,_o__toupper
ucrtbase.dll,75CCD520,_o__toupper_l
ucrtbase.dll,75CCD540,_o__towlower_l
ucrtbase.dll,75CCD560,_o__towupper_l
ucrtbase.dll,75CCD580,_o__tzset
ucrtbase.dll,75CCD590,_o__ui64toa
ucrtbase.dll,75CCD5B0,_o__ui64tow
ucrtbase.dll,75CCD5D0,_o__ultoa
ucrtbase.dll,75CCD5F0,_o__ultoa_s
ucrtbase.dll,75CCD610,_o__ultow
ucrtbase.dll,75CCD630,_o__umask
ucrtbase.dll,75CCD650,_o__umask_s
ucrtbase.dll,75CCD670,_o__ungetc_nolock
ucrtbase.dll,75CCD690,_o__ungetch
ucrtbase.dll,75CCD6B0,_o__ungetch_nolock
ucrtbase.dll,75CCD6D0,_o__ungetwc_nolock
ucrtbase.dll,75CCD6F0,_o__ungetwch
ucrtbase.dll,75CCD710,_o__ungetwch_nolock
ucrtbase.dll,75CCD730,_o__unlink
ucrtbase.dll,75CCD750,_o__unloaddll
ucrtbase.dll,75CCD770,_o__utime32
ucrtbase.dll,75CCD790,_o__utime64
ucrtbase.dll,75CCD7B0,_o__waccess
ucrtbase.dll,75CCD7D0,_o__waccess_s
ucrtbase.dll,75CCD7F0,_o__wasctime
ucrtbase.dll,75CCD810,_o__wasctime_s
ucrtbase.dll,75CCD830,_o__wchdir
ucrtbase.dll,75CCD850,_o__wchmod
ucrtbase.dll,75CCD870,_o__wcreat
ucrtbase.dll,75CCD890,_o__wcreate_locale
ucrtbase.dll,75CCD8B0,_o__wcscoll_l
ucrtbase.dll,75CCD8E0,_o__wcserror
ucrtbase.dll,75CCD900,_o__wcserror_s
ucrtbase.dll,75CCD920,_o__wcsftime_l
ucrtbase.dll,75CCD950,_o__wcsicoll
ucrtbase.dll,75CCD970,_o__wcsicoll_l
ucrtbase.dll,75CCD9A0,_o__wcslwr_l
ucrtbase.dll,75CCD9C0,_o__wcslwr_s_l
ucrtbase.dll,75CCD9F0,_o__wcsncoll
ucrtbase.dll,75CCDA20,_o__wcsncoll_l
ucrtbase.dll,75CCDA50,_o__wcsnicmp_l
ucrtbase.dll,75CCDA80,_o__wcsnicoll
ucrtbase.dll,75CCDAB0,_o__wcsnicoll_l
ucrtbase.dll,75CCDAE0,_o__wcsnset
ucrtbase.dll,75CCDB00,_o__wcsnset_s
ucrtbase.dll,75CCDB20,_o__wcsset
ucrtbase.dll,75CCDB40,_o__wcsset_s
ucrtbase.dll,75CCDB60,_o__wcstod_l
ucrtbase.dll,75CCDB60,_o__wcstold_l
ucrtbase.dll,75CCDB80,_o__wcstof_l
ucrtbase.dll,75CCDBA0,_o__wcstoi64_l
ucrtbase.dll,75CCDBA0,_o__wcstoll_l
ucrtbase.dll,75CCDBD0,_o__wcstol_l
ucrtbase.dll,75CCDBF0,_o__wcstombs_l
ucrtbase.dll,75CCDC10,_o__wcstombs_s_l
ucrtbase.dll,75CCDC40,_o__wcstoui64_l
ucrtbase.dll,75CCDC40,_o__wcstoull_l
ucrtbase.dll,75CCDC70,_o__wcsupr
ucrtbase.dll,75CCDC90,_o__wcsupr_l
ucrtbase.dll,75CCDCB0,_o__wcsupr_s_l
ucrtbase.dll,75CCDCE0,_o__wcsxfrm_l
ucrtbase.dll,75CCDD00,_o__wctime32
ucrtbase.dll,75CCDD20,_o__wctime32_s
ucrtbase.dll,75CCDD40,_o__wctime64
ucrtbase.dll,75CCDD60,_o__wctime64_s
ucrtbase.dll,75CCDD80,_o__wctomb_l
ucrtbase.dll,75CCDDA0,_o__wctomb_s_l
ucrtbase.dll,75CCDDD0,_o__wdupenv_s
ucrtbase.dll,75CCDDF0,_o__wexecv
ucrtbase.dll,75CCDE10,_o__wexecve
ucrtbase.dll,75CCDE40,_o__wexecvp
ucrtbase.dll,75CCDE60,_o__wexecvpe
ucrtbase.dll,75CCDE90,_o__wfdopen
ucrtbase.dll,75CCDEB0,_o__wfindfirst32
ucrtbase.dll,75CCDED0,_o__wfindfirst32i64
ucrtbase.dll,75CCDEF0,_o__wfindfirst64
ucrtbase.dll,75CCDF10,_o__wfindfirst64i32
ucrtbase.dll,75CCDF30,_o__wfindnext32
ucrtbase.dll,75CCDF50,_o__wfindnext32i64
ucrtbase.dll,75CCDF70,_o__wfindnext64
ucrtbase.dll,75CCDF90,_o__wfindnext64i32
ucrtbase.dll,75CCDFB0,_o__wfopen
ucrtbase.dll,75CCDFD0,_o__wfopen_s
ucrtbase.dll,75CCDFF0,_o__wfreopen
ucrtbase.dll,75CCE010,_o__wfreopen_s
ucrtbase.dll,75CCE030,_o__wfullpath
ucrtbase.dll,75CCE050,_o__wgetcwd
ucrtbase.dll,75CCE070,_o__wgetdcwd
ucrtbase.dll,75CCE0A0,_o__wgetenv
ucrtbase.dll,75CCE0C0,_o__wgetenv_s
ucrtbase.dll,75CCE0E0,_o__wmakepath
ucrtbase.dll,75CCE110,_o__wmakepath_s
ucrtbase.dll,75CCE140,_o__wmkdir
ucrtbase.dll,75CCE160,_o__wmktemp
ucrtbase.dll,75CCE180,_o__wmktemp_s
ucrtbase.dll,75CCE1A0,_o__wperror
ucrtbase.dll,75CCE1C0,_o__wpopen
ucrtbase.dll,75CCE1E0,_o__wputenv
ucrtbase.dll,75CCE200,_o__wputenv_s
ucrtbase.dll,75CCE220,_o__wremove
ucrtbase.dll,75CCE240,_o__wrename
ucrtbase.dll,75CCE260,_o__write
ucrtbase.dll,75CCE280,_o__wrmdir
ucrtbase.dll,75CCE2A0,_o__wsearchenv
ucrtbase.dll,75CCE2C0,_o__wsearchenv_s
ucrtbase.dll,75CCE2E0,_o__wsetlocale
ucrtbase.dll,75CCE300,_o__wsopen_dispatch
ucrtbase.dll,75CCE330,_o__wsopen_s
ucrtbase.dll,75CCE360,_o__wspawnv
ucrtbase.dll,75CCE390,_o__wspawnve
ucrtbase.dll,75CCE3C0,_o__wspawnvp
ucrtbase.dll,75CCE3F0,_o__wspawnvpe
ucrtbase.dll,75CCE420,_o__wsplitpath
ucrtbase.dll,75CCE450,_o__wstat32
ucrtbase.dll,75CCE470,_o__wstat32i64
ucrtbase.dll,75CCE490,_o__wstat64
ucrtbase.dll,75CCE4B0,_o__wstat64i32
ucrtbase.dll,75CCE4D0,_o__wstrdate
ucrtbase.dll,75CCE4F0,_o__wstrdate_s
ucrtbase.dll,75CCE510,_o__wstrtime
ucrtbase.dll,75CCE530,_o__wstrtime_s
ucrtbase.dll,75CCE550,_o__wsystem
ucrtbase.dll,75CCE570,_o__wtmpnam_s
ucrtbase.dll,75CCE590,_o__wtof_l
ucrtbase.dll,75CCE5B0,_o__wtoi64_l
ucrtbase.dll,75CCE5B0,_o__wtoll_l
ucrtbase.dll,75CCE5D0,_o__wtoi_l
ucrtbase.dll,75CCE5D0,_o__wtol_l
ucrtbase.dll,75CCE5F0,_o__wunlink
ucrtbase.dll,75CCE610,_o__wutime32
ucrtbase.dll,75CCE630,_o__wutime64
ucrtbase.dll,75CCE650,_o__y0
ucrtbase.dll,75CCE670,_o__y1
ucrtbase.dll,75CCE690,_o__yn
ucrtbase.dll,75CCE6C0,_o_abort
ucrtbase.dll,75CCE6D0,_o_acos
ucrtbase.dll,75CCE6F0,_o_acosh
ucrtbase.dll,75CCE710,_o_acoshf
ucrtbase.dll,75CCE730,_o_acoshl
ucrtbase.dll,75CCE750,_o_asctime
ucrtbase.dll,75CCE770,_o_asctime_s
ucrtbase.dll,75CCE790,_o_asin
ucrtbase.dll,75CCE7B0,_o_asinh
ucrtbase.dll,75CCE7D0,_o_asinhf
ucrtbase.dll,75CCE7F0,_o_asinhl
ucrtbase.dll,75CCE810,_o_atan
ucrtbase.dll,75CCE830,_o_atan2
ucrtbase.dll,75CCE860,_o_atanh
ucrtbase.dll,75CCE880,_o_atanhf
ucrtbase.dll,75CCE8A0,_o_atanhl
ucrtbase.dll,75CCE8C0,_o_btowc
ucrtbase.dll,75CCE8E0,_o_cbrt
ucrtbase.dll,75CCE900,_o_cbrtf
ucrtbase.dll,75CCE920,_o_clearerr
ucrtbase.dll,75CCE940,_o_clearerr_s
ucrtbase.dll,75CCE960,_o_cos
ucrtbase.dll,75CCE980,_o_cosh
ucrtbase.dll,75CCE9A0,_o_erf
ucrtbase.dll,75CCE9C0,_o_erfc
ucrtbase.dll,75CCE9E0,_o_erfcf
ucrtbase.dll,75CCEA00,_o_erfcl
ucrtbase.dll,75CCEA20,_o_erff
ucrtbase.dll,75CCEA40,_o_erfl
ucrtbase.dll,75CCEA60,_o_exp
ucrtbase.dll,75CCEA80,_o_exp2
ucrtbase.dll,75CCEAA0,_o_exp2f
ucrtbase.dll,75CCEAC0,_o_exp2l
ucrtbase.dll,75CCEAE0,_o_fabs
ucrtbase.dll,75CCEB00,_o_feof
ucrtbase.dll,75CCEB20,_o_ferror
ucrtbase.dll,75CCEB40,_o_fgets
ucrtbase.dll,75CCEB60,_o_fgetwc
ucrtbase.dll,75CCEB80,_o_fgetws
ucrtbase.dll,75CCEBA0,_o_fma
ucrtbase.dll,75CCEBA0,_o_fmal
ucrtbase.dll,75CCEBD0,_o_fmaf
ucrtbase.dll,75CCEC00,_o_fmod
ucrtbase.dll,75CCEC30,_o_fopen
ucrtbase.dll,75CCEC50,_o_fopen_s
ucrtbase.dll,75CCEC70,_o_fputs
ucrtbase.dll,75CCEC90,_o_fputwc
ucrtbase.dll,75CCECB0,_o_fputws
ucrtbase.dll,75CCECD0,_o_fread_s
ucrtbase.dll,75CCED00,_o_freopen
ucrtbase.dll,75CCED20,_o_freopen_s
ucrtbase.dll,75CCED40,_o_frexp
ucrtbase.dll,75CCED60,_o_fseek
ucrtbase.dll,75CCED90,_o_ftell
ucrtbase.dll,75CCEDB0,_o_getc
ucrtbase.dll,75CCEDD0,_o_getenv_s
ucrtbase.dll,75CCEDF0,_o_gets
ucrtbase.dll,75CCEE10,_o_gets_s
ucrtbase.dll,75CCEE30,_o_getwc
ucrtbase.dll,75CCEE50,_o_hypot
ucrtbase.dll,75CCEE80,_o_is_wctype
ucrtbase.dll,75CCEEA0,_o_isblank
ucrtbase.dll,75CCEEC0,_o_isgraph
ucrtbase.dll,75CCEEE0,_o_isleadbyte
ucrtbase.dll,75CCEF00,_o_islower
ucrtbase.dll,75CCEF20,_o_ispunct
ucrtbase.dll,75CCEF40,_o_iswblank
ucrtbase.dll,75CCEF60,_o_iswcntrl
ucrtbase.dll,75CCEF80,_o_iswctype
ucrtbase.dll,75CCEFA0,_o_iswgraph
ucrtbase.dll,75CCEFC0,_o_iswlower
ucrtbase.dll,75CCEFE0,_o_iswprint
ucrtbase.dll,75CCF000,_o_iswpunct
ucrtbase.dll,75CCF020,_o_iswxdigit
ucrtbase.dll,75CCF040,_o_ldexp
ucrtbase.dll,75CCF070,_o_lgamma
ucrtbase.dll,75CCF090,_o_lgammaf
ucrtbase.dll,75CCF0B0,_o_lgammal
ucrtbase.dll,75CCF0D0,_o_llrint
ucrtbase.dll,75CCF0D0,_o_llrintl
ucrtbase.dll,75CCF0F0,_o_llrintf
ucrtbase.dll,75CCF110,_o_llround
ucrtbase.dll,75CCF130,_o_llroundf
ucrtbase.dll,75CCF150,_o_llroundl
ucrtbase.dll,75CCF170,_o_log
ucrtbase.dll,75CCF190,_o_log10
ucrtbase.dll,75CCF1B0,_o_log1p
ucrtbase.dll,75CCF1D0,_o_log1pf
ucrtbase.dll,75CCF1F0,_o_log1pl
ucrtbase.dll,75CCF210,_o_log2f
ucrtbase.dll,75CCF230,_o_log2l
ucrtbase.dll,75CCF250,_o_logb
ucrtbase.dll,75CCF270,_o_logbf
ucrtbase.dll,75CCF290,_o_logbl
ucrtbase.dll,75CCF2B0,_o_lrint
ucrtbase.dll,75CCF2B0,_o_lrintl
ucrtbase.dll,75CCF2D0,_o_lrintf
ucrtbase.dll,75CCF2F0,_o_lround
ucrtbase.dll,75CCF310,_o_lroundl
ucrtbase.dll,75CCF330,_o_mblen
ucrtbase.dll,75CCF350,_o_mbrlen
ucrtbase.dll,75CCF370,_o_mbrtoc16
ucrtbase.dll,75CCF390,_o_mbrtoc32
ucrtbase.dll,75CCF3B0,_o_mbrtowc
ucrtbase.dll,75CCF3D0,_o_mbsrtowcs
ucrtbase.dll,75CCF3F0,_o_mbsrtowcs_s
ucrtbase.dll,75CCF420,_o_mbtowc
ucrtbase.dll,75CCF440,_o_nan
ucrtbase.dll,75CCF460,_o_nanf
ucrtbase.dll,75CCF480,_o_nanl
ucrtbase.dll,75CCF4A0,_o_nearbyint
ucrtbase.dll,75CCF4C0,_o_nearbyintf
ucrtbase.dll,75CCF4E0,_o_nearbyintl
ucrtbase.dll,75CCF500,_o_nextafterf
ucrtbase.dll,75CCF530,_o_nexttoward
ucrtbase.dll,75CCF560,_o_nexttowardf
ucrtbase.dll,75CCF590,_o_nexttowardl
ucrtbase.dll,75CCF5C0,_o_pow
ucrtbase.dll,75CCF5F0,_o_powf
ucrtbase.dll,75CCF620,_o_putc
ucrtbase.dll,75CCF640,_o_puts
ucrtbase.dll,75CCF660,_o_putwc
ucrtbase.dll,75CCF680,_o_raise
ucrtbase.dll,75CCF6A0,_o_remainderl
ucrtbase.dll,75CCF6A0,_o_remainder
ucrtbase.dll,75CCF6D0,_o_remainderf
ucrtbase.dll,75CCF700,_o_remove
ucrtbase.dll,75CCF720,_o_remquo
ucrtbase.dll,75CCF720,_o_remquol
ucrtbase.dll,75CCF750,_o_remquof
ucrtbase.dll,75CCF780,_o_rename
ucrtbase.dll,75CCF7A0,_o_rewind
ucrtbase.dll,75CCF7C0,_o_rint
ucrtbase.dll,75CCF7E0,_o_rintf
ucrtbase.dll,75CCF800,_o_rintl
ucrtbase.dll,75CCF820,_o_roundl
ucrtbase.dll,75CCF840,_o_scalbn
ucrtbase.dll,75CCF840,_o_scalbnl
ucrtbase.dll,75CCF840,_o_scalbln
ucrtbase.dll,75CCF870,_o_scalblnf
ucrtbase.dll,75CCF890,_o_scalblnl
ucrtbase.dll,75CCF8B0,_o_scalbnf
ucrtbase.dll,75CCF8E0,_o_setbuf
ucrtbase.dll,75CCF900,_o_setvbuf
ucrtbase.dll,75CCF920,_o_sin
ucrtbase.dll,75CCF940,_o_sinh
ucrtbase.dll,75CCF960,_o_sqrt
ucrtbase.dll,75CCF980,_o_strcoll
ucrtbase.dll,75CCF9A0,_o_strerror
ucrtbase.dll,75CCF9C0,_o_strerror_s
ucrtbase.dll,75CCF9F0,_o_strftime
ucrtbase.dll,75CCFA10,_o_strtof
ucrtbase.dll,75CCFA30,_o_strtok
ucrtbase.dll,75CCFA50,_o_strtold
ucrtbase.dll,75CCFA70,_o_system
ucrtbase.dll,75CCFA90,_o_tan
ucrtbase.dll,75CCFAB0,_o_tanh
ucrtbase.dll,75CCFAD0,_o_terminate
ucrtbase.dll,75CCFAE0,_o_tgamma
ucrtbase.dll,75CCFB00,_o_tgammaf
ucrtbase.dll,75CCFB20,_o_tgammal
ucrtbase.dll,75CCFB40,_o_tmpfile_s
ucrtbase.dll,75CCFB60,_o_tmpnam_s
ucrtbase.dll,75CCFB80,_o_ungetc
ucrtbase.dll,75CCFBA0,_o_ungetwc
ucrtbase.dll,75CCFBC0,_o_wcrtomb
ucrtbase.dll,75CCFBE0,_o_wcrtomb_s
ucrtbase.dll,75CCFC10,_o_wcscoll
ucrtbase.dll,75CCFC30,_o_wcscpy
ucrtbase.dll,75CCFC50,_o_wcsrtombs
ucrtbase.dll,75CCFC70,_o_wcsrtombs_s
ucrtbase.dll,75CCFCA0,_o_wcstof
ucrtbase.dll,75CCFCC0,_o_wcstok
ucrtbase.dll,75CCFCF0,_o_wcstold
ucrtbase.dll,75CCFD10,_o_wctob
ucrtbase.dll,75CCFD30,_o_wctomb
ucrtbase.dll,75CCFD50,_o_wctomb_s
ucrtbase.dll,75CCFD70,_o_wmemmove_s
ucrtbase.dll,75CCFDA0,powf
ucrtbase.dll,75CD07D0,_atodbl
ucrtbase.dll,75CD07F0,_atodbl_l
ucrtbase.dll,75CD0810,_atof_l
ucrtbase.dll,75CD0830,_atoflt
ucrtbase.dll,75CD0850,_atoflt_l
ucrtbase.dll,75CD0870,_wtof_l
ucrtbase.dll,75CD16A0,_atoldbl
ucrtbase.dll,75CD16C0,_atoldbl_l
ucrtbase.dll,75CD1760,_atoi64
ucrtbase.dll,75CD1760,atoll
ucrtbase.dll,75CD1790,_atoi64_l
ucrtbase.dll,75CD1790,_atoll_l
ucrtbase.dll,75CD17C0,_atoi_l
ucrtbase.dll,75CD17C0,_atol_l
ucrtbase.dll,75CD17F0,_wtoll_l
ucrtbase.dll,75CD17F0,_wtoi64_l
ucrtbase.dll,75CD1820,_wtoi_l
ucrtbase.dll,75CD1820,_wtol_l
ucrtbase.dll,75CD19C0,c16rtomb
ucrtbase.dll,75CD1B80,c32rtomb
ucrtbase.dll,75CD1F30,_ecvt
ucrtbase.dll,75CD1F80,_fcvt
ucrtbase.dll,75CD2030,_fcvt_s
ucrtbase.dll,75CD21E0,_gcvt
ucrtbase.dll,75CD2210,_gcvt_s
ucrtbase.dll,75CD25F0,_isctype
ucrtbase.dll,75CD2640,_isctype_l
ucrtbase.dll,75CD2730,_ismbstrail
ucrtbase.dll,75CD2750,_ismbstrail_l
ucrtbase.dll,75CD28C0,_iswctype_l
ucrtbase.dll,75CD28E0,_mblen_l
ucrtbase.dll,75CD2AA0,mblen
ucrtbase.dll,75CD2CA0,mbrtoc16
ucrtbase.dll,75CD2F50,mbrtoc32
ucrtbase.dll,75CD3B60,btowc
ucrtbase.dll,75CD3BC0,mbrlen
ucrtbase.dll,75CD3C00,mbrtowc
ucrtbase.dll,75CD3C60,mbsrtowcs
ucrtbase.dll,75CD3C80,mbsrtowcs_s
ucrtbase.dll,75CD3ED0,_mbstowcs_l
ucrtbase.dll,75CD3EF0,mbtowc
ucrtbase.dll,75CD44B0,_strtold_l
ucrtbase.dll,75CD44B0,_strtod_l
ucrtbase.dll,75CD44D0,_strtof_l
ucrtbase.dll,75CD44F0,_wcstold_l
ucrtbase.dll,75CD44F0,_wcstod_l
ucrtbase.dll,75CD4510,_wcstof_l
ucrtbase.dll,75CD4530,strtof
ucrtbase.dll,75CD4550,wcstof
ucrtbase.dll,75CD4570,_strtoi64_l
ucrtbase.dll,75CD4570,_strtoimax_l
ucrtbase.dll,75CD4570,_strtoll_l
ucrtbase.dll,75CD45B0,_strtol_l
ucrtbase.dll,75CD45F0,_strtoui64_l
ucrtbase.dll,75CD45F0,_strtoumax_l
ucrtbase.dll,75CD45F0,_strtoull_l
ucrtbase.dll,75CD4630,_strtoul_l
ucrtbase.dll,75CD4670,_wcstoi64_l
ucrtbase.dll,75CD4670,_wcstoimax_l
ucrtbase.dll,75CD4670,_wcstoll_l
ucrtbase.dll,75CD46B0,_wcstol_l
ucrtbase.dll,75CD46F0,_wcstoui64_l
ucrtbase.dll,75CD46F0,_wcstoull_l
ucrtbase.dll,75CD46F0,_wcstoumax_l
ucrtbase.dll,75CD4730,_swab
ucrtbase.dll,75CD4870,_tolower_l
ucrtbase.dll,75CD4A40,_toupper
ucrtbase.dll,75CD4A60,_toupper_l
ucrtbase.dll,75CD5430,wcrtomb
ucrtbase.dll,75CD5470,wcrtomb_s
ucrtbase.dll,75CD55D0,wcsrtombs
ucrtbase.dll,75CD55F0,wcsrtombs_s
ucrtbase.dll,75CD5910,wctob
ucrtbase.dll,75CD5980,_wcstombs_l
ucrtbase.dll,75CD59A0,_wctomb_l
ucrtbase.dll,75CD5A10,wctomb
ucrtbase.dll,75CD5A50,towctrans
ucrtbase.dll,75CD5A80,wctrans
ucrtbase.dll,75CD5AF0,wctype
ucrtbase.dll,75CD5B60,_i64toa
ucrtbase.dll,75CD5BB0,_i64toa_s
ucrtbase.dll,75CD5C00,_i64tow
ucrtbase.dll,75CD5C50,_i64tow_s
ucrtbase.dll,75CD5CA0,_ui64toa
ucrtbase.dll,75CD5CD0,_ui64tow
ucrtbase.dll,75CD5D00,_ultoa
ucrtbase.dll,75CD5D30,_ultoa_s
ucrtbase.dll,75CD5D60,_ultow
ucrtbase.dll,75CD5D90,__iscsym
